世代,個体No,実値,適応度, 係数0, 係数1
3813,44,1.972,19.723,0.01,-0.17
3814,42,1.820,18.197,0.12,-0.41
3815,62,1.001,10.006,-0.15,-0.99
3816,83,0.612,6.115,-0.77,-0.89
3817,46,1.269,12.691,-0.48,-0.71
3818,79,1.208,12.084,0.00,-0.89
3819,65,1.908,19.081,0.26,-0.16
3820,85,1.335,13.351,0.77,-0.27
3821,15,1.171,11.708,0.69,-0.59
3822,40,-0.047,-0.470,0.30,1.40
3823,52,-0.318,-3.176,0.37,1.48
3824,82,1.707,17.072,0.41,-0.36
3825,56,1.834,18.344,0.37,-0.17
3826,51,1.478,14.780,0.69,0.22
3827,39,0.686,6.865,-0.78,-0.84
3828,31,1.006,10.065,0.58,0.81
3829,54,1.921,19.210,-0.22,0.18
3830,24,1.746,17.457,0.33,0.38
3831,16,1.999,19.988,-0.03,-0.01
3832,28,-0.275,-2.747,1.03,1.10
3833,12,1.910,19.098,-0.30,0.03
3834,43,1.306,13.063,0.74,-0.37
3835,64,-0.028,-0.279,-1.40,-0.24
3836,31,1.421,14.208,0.75,-0.12
3837,26,1.888,18.879,0.19,0.28
3838,97,1.902,19.016,-0.22,-0.23
3839,76,0.981,9.810,0.67,0.76
3840,14,0.991,9.910,-0.19,0.99
3841,98,0.942,9.425,-1.02,-0.15
3842,60,0.574,5.736,1.05,-0.57
3843,78,1.217,12.174,0.84,0.29
3844,53,1.858,18.584,0.30,-0.23
3845,87,1.460,14.602,0.72,0.12
3846,50,1.733,17.331,-0.07,-0.51
3847,52,1.420,14.203,0.31,-0.69
3848,2,1.938,19.378,-0.22,0.12
3849,27,-0.022,-0.216,0.13,1.42
3850,79,1.416,14.156,-0.70,0.31
3851,50,1.476,14.761,-0.64,-0.34
3852,4,0.542,5.419,0.86,0.85
3853,84,1.973,19.732,0.03,0.16
3854,1,1.481,14.812,-0.22,-0.68
3855,25,-0.661,-6.612,1.41,0.82
3856,23,0.570,5.698,1.11,0.45
3857,29,0.013,0.129,-1.06,-0.93
3858,3,1.829,18.291,-0.01,0.41
3859,59,-0.198,-1.978,-1.23,-0.82
3860,78,1.777,17.775,-0.17,0.44
3861,51,1.596,15.960,0.61,-0.17
3862,37,0.910,9.100,-0.86,-0.59
3863,5,1.842,18.420,-0.30,-0.26
3864,44,1.652,16.517,-0.11,0.58
3865,88,0.715,7.146,0.47,-1.03
3866,56,1.906,19.056,0.09,0.29
3867,79,-0.376,-3.757,-1.51,-0.30
3868,60,1.784,17.841,0.18,0.43
3869,60,1.608,16.084,-0.62,0.11
3870,18,1.997,19.973,-0.05,-0.01
3871,48,1.099,10.991,-0.70,-0.64
3872,96,1.370,13.698,-0.21,-0.77
3873,67,1.407,14.066,-0.72,0.28
3874,85,1.479,14.792,-0.56,-0.45
3875,36,0.934,9.340,-0.48,0.91
3876,80,1.173,11.728,-0.90,0.13
3877,65,1.487,14.866,-0.21,-0.69
3878,38,1.878,18.784,-0.28,0.21
3879,83,-0.253,-2.529,1.50,0.07
3880,83,0.342,3.417,0.05,-1.29
3881,35,1.452,14.518,-0.14,0.73
3882,2,1.237,12.372,0.02,-0.87
3883,3,1.394,13.938,0.76,0.16
3884,14,1.682,16.822,0.03,0.56
3885,45,0.201,2.014,-0.54,1.23
3886,31,1.626,16.256,-0.45,-0.41
3887,31,-0.733,-7.327,1.12,-1.22
3888,61,1.176,11.758,0.91,0.01
3889,74,1.243,12.433,0.50,-0.71
3890,65,1.134,11.343,-0.84,0.40
3891,62,1.810,18.097,0.39,-0.20
3892,52,1.558,15.578,-0.64,-0.20
3893,96,1.567,15.666,0.64,-0.14
3894,39,1.128,11.276,0.12,-0.93
3895,11,1.158,11.584,0.88,-0.26
3896,47,1.432,14.320,0.30,-0.69
3897,85,1.854,18.540,-0.36,-0.12
3898,9,0.641,6.408,-0.39,-1.10
3899,69,1.398,13.981,0.73,0.28
3900,58,0.733,7.326,-0.96,-0.59
3901,78,1.471,14.713,0.39,0.61
3902,29,1.339,13.385,-0.80,-0.15
3903,56,1.732,17.317,0.49,0.16
3904,68,1.905,19.053,0.25,0.18
3905,75,-0.033,-0.330,-1.32,0.54
3906,78,-0.010,-0.098,-0.09,-1.41
3907,55,1.092,10.923,-0.91,0.28
3908,48,1.032,10.320,-0.96,0.22
3909,37,1.866,18.658,0.15,0.33
3910,37,1.886,18.861,0.06,-0.33
3911,99,1.746,17.462,-0.23,0.45
3912,35,0.806,8.060,-0.84,0.70
3913,37,1.456,14.561,0.55,0.50
3914,88,0.321,3.205,-0.81,1.02
3915,45,-0.604,-6.035,1.46,0.68
3916,55,0.931,9.306,0.80,0.65
3917,60,0.928,9.275,0.97,0.35
3918,22,0.988,9.881,-0.90,-0.44
3919,92,1.380,13.805,0.49,-0.62
3920,15,1.926,19.259,-0.04,0.27
3921,26,1.109,11.088,0.92,0.21
3922,69,1.336,13.359,-0.80,0.16
3923,20,1.195,11.947,-0.65,-0.62
3924,42,1.011,10.109,0.93,-0.35
3925,37,-0.104,-1.041,-0.01,-1.45
3926,92,0.667,6.670,0.56,1.01
3927,99,1.683,16.833,0.17,-0.54
3928,68,0.275,2.748,1.12,-0.69
3929,88,-2.077,-20.773,-1.76,1.00
3930,43,1.553,15.530,-0.22,0.63
3931,85,1.186,11.856,-0.65,0.62
3932,81,1.065,10.650,0.66,0.71
3933,25,1.819,18.192,0.29,-0.31
3934,5,-0.422,-4.216,-1.54,-0.20
3935,26,1.614,16.136,0.62,-0.02
3936,43,1.789,17.886,0.21,0.41
3937,42,0.194,1.942,0.41,-1.28
3938,51,1.786,17.865,0.14,0.44
3939,44,1.806,18.064,0.08,-0.43
3940,38,1.190,11.899,-0.40,0.81
3941,94,1.357,13.571,0.51,-0.62
3942,35,1.644,16.437,0.17,-0.57
3943,97,1.796,17.963,0.39,0.23
3944,84,1.931,19.308,-0.20,0.17
3945,80,1.861,18.612,0.37,-0.02
3946,39,1.866,18.663,0.34,-0.13
3947,60,0.671,6.714,-0.97,-0.62
3948,57,0.345,3.451,-0.07,-1.28
3949,72,1.124,11.242,-0.81,-0.47
3950,8,-0.370,-3.704,-0.09,1.54
3951,7,1.349,13.494,-0.80,0.11
3952,85,1.885,18.845,0.11,0.32
3953,54,1.458,14.583,-0.13,-0.72
3954,59,1.869,18.693,0.32,-0.17
3955,66,0.563,5.633,0.79,0.90
3956,42,0.337,3.365,1.16,-0.56
3957,99,1.474,14.743,0.08,0.72
3958,58,0.109,1.089,-1.11,0.81
3959,25,1.397,13.966,0.66,0.41
3960,31,1.608,16.085,-0.21,0.59
3961,42,1.890,18.897,-0.16,0.29
3962,97,1.649,16.495,0.54,0.25
3963,13,1.990,19.895,0.10,0.02
3964,70,0.932,9.322,-0.65,-0.80
3965,37,1.686,16.859,0.04,0.56
3966,81,1.004,10.036,-1.00,-0.04
3967,9,1.326,13.260,-0.78,-0.26
3968,40,1.593,15.932,0.13,-0.62
3969,85,0.833,8.331,0.80,-0.72
3970,1,1.612,16.121,-0.60,0.17
3971,22,0.614,6.140,-0.93,0.72
3972,92,0.422,4.218,1.21,-0.34
3973,46,0.942,9.425,-0.92,-0.45
3974,21,1.638,16.385,-0.21,0.56
3975,67,0.112,1.122,0.98,0.97
3976,82,1.210,12.098,-0.48,-0.75
3977,22,1.300,12.997,0.04,-0.84
3978,44,0.489,4.889,-1.21,-0.23
3979,94,1.647,16.470,-0.59,-0.08
3980,78,1.952,19.522,0.20,-0.09
3981,55,1.836,18.365,0.09,-0.39
3982,66,1.450,14.501,-0.35,-0.65
3983,36,1.108,11.075,-0.89,0.31
3984,28,1.622,16.224,-0.34,-0.51
3985,45,1.720,17.198,0.50,-0.16
3986,60,1.297,12.966,-0.36,0.76
3987,11,1.852,18.516,0.38,-0.04
3988,57,1.396,13.956,0.70,-0.33
3989,22,0.149,1.492,-0.60,-1.22
3990,41,1.884,18.843,-0.23,0.25
3991,25,0.389,3.885,1.03,-0.74
3992,48,1.356,13.564,-0.20,0.78
3993,51,-0.045,-0.446,1.16,0.84
3994,68,-0.091,-0.906,-0.33,1.41
3995,31,0.849,8.491,0.55,0.92
3996,81,0.369,3.692,-1.17,-0.52
3997,92,1.761,17.610,0.25,-0.42
3998,87,-0.347,-3.474,-1.51,-0.27
3999,54,1.656,16.561,0.56,0.16
4000,19,1.473,14.729,0.70,-0.19
4001,71,1.651,16.511,0.44,0.39
4002,39,1.607,16.067,0.25,-0.58
4003,9,1.915,19.147,-0.10,0.27
4004,54,1.659,16.586,0.58,-0.04
4005,20,1.226,12.261,-0.57,-0.67
4006,58,1.246,12.463,-0.62,0.61
4007,35,1.549,15.485,0.23,-0.63
4008,35,1.855,18.553,0.16,-0.34
4009,38,1.089,10.887,0.94,-0.17
4010,12,1.830,18.297,0.38,0.17
4011,78,1.181,11.814,0.41,0.81
4012,63,1.066,10.657,-0.45,-0.86
4013,35,1.624,16.236,0.55,-0.28
4014,20,1.533,15.331,-0.64,-0.23
4015,32,0.306,3.057,-0.74,1.07
4016,45,1.660,16.599,-0.56,-0.18
4017,18,0.693,6.935,-0.81,-0.80
4018,17,1.920,19.200,-0.25,-0.14
4019,62,0.924,9.241,-1.02,0.17
4020,91,1.550,15.499,-0.61,0.27
4021,42,-0.817,-8.165,0.31,1.65
4022,99,1.553,15.530,0.49,-0.46
4023,97,0.330,3.299,0.46,1.21
4024,68,0.768,7.678,-0.91,-0.63
4025,29,1.745,17.450,0.05,-0.50
4026,33,1.956,19.562,-0.07,-0.20
4027,26,1.290,12.898,0.05,0.84
4028,62,1.097,10.975,0.02,0.95
4029,71,1.577,15.775,0.11,-0.64
4030,99,1.794,17.937,0.45,0.02
4031,54,1.880,18.795,0.07,-0.34
4032,30,1.474,14.742,0.64,0.35
4033,18,-2.091,-20.911,1.77,-0.98
4034,80,1.402,14.021,0.04,0.77
4035,46,1.914,19.140,-0.28,-0.09
4036,16,1.622,16.216,0.54,0.29
4037,56,0.376,3.765,-0.40,-1.21
4038,56,0.138,1.378,1.25,0.55
4039,26,0.849,8.493,0.33,-1.02
4040,66,1.900,18.997,0.05,-0.31
4041,18,0.877,8.772,-0.99,0.37
4042,49,0.760,7.599,0.32,1.07
4043,5,1.273,12.729,0.83,-0.20
4044,67,1.811,18.108,0.36,0.25
4045,61,1.989,19.892,-0.04,0.09
4046,22,0.687,6.865,0.80,0.82
4047,9,0.920,9.196,0.83,-0.62
4048,27,1.586,15.856,-0.39,0.52
4049,26,0.845,8.454,-1.07,0.03
4050,40,1.998,19.984,0.03,0.03
4051,55,1.040,10.395,-0.05,-0.98
4052,35,1.503,15.027,-0.16,-0.69
4053,27,1.740,17.404,-0.26,-0.44
4054,90,1.230,12.296,0.87,0.08
4055,30,0.623,6.229,1.14,-0.27
4056,67,1.966,19.662,0.18,0.03
4057,77,1.491,14.906,-0.57,0.43
4058,91,0.728,7.282,0.46,1.03
4059,90,1.323,13.233,0.02,0.82
4060,85,1.700,16.996,-0.31,0.45
4061,39,1.112,11.123,0.93,0.14
4062,32,1.711,17.113,0.37,0.39
4063,68,1.798,17.979,-0.41,0.18
4064,59,1.767,17.665,0.35,-0.33
4065,8,0.841,8.411,-0.53,-0.94
4066,69,1.700,16.996,-0.26,0.48
4067,54,1.104,11.036,-0.82,-0.47
4068,58,1.648,16.481,-0.32,0.50
4069,82,0.913,9.132,0.39,0.97
4070,51,1.059,10.587,-0.10,0.97
4071,87,0.634,6.337,0.83,-0.82
4072,43,1.807,18.068,0.28,0.34
4073,44,1.872,18.723,0.36,0.03
4074,54,1.421,14.209,0.60,0.46
4075,20,1.758,17.585,0.43,-0.23
4076,34,0.919,9.193,-0.50,-0.91
4077,79,0.853,8.528,0.25,1.04
4078,99,1.823,18.234,-0.19,-0.38
4079,87,1.561,15.605,-0.52,0.41
4080,17,-1.708,-17.076,-1.83,0.60
4081,60,0.699,6.988,0.02,1.14
4082,20,1.022,10.221,-0.99,0.08
4083,57,1.671,16.710,-0.54,-0.19
4084,56,1.216,12.163,-0.22,0.86
4085,78,1.850,18.504,0.09,0.38
4086,7,1.028,10.276,-0.72,0.68
4087,60,0.175,1.753,0.04,1.35
4088,81,1.251,12.508,0.30,0.81
4089,42,0.345,3.446,-0.96,0.86
4090,39,1.280,12.795,-0.75,0.41
4091,97,0.872,8.717,-0.44,-0.97
4092,70,1.612,16.118,0.61,0.12
4093,15,1.537,15.369,0.12,-0.67
4094,49,-0.063,-0.635,-0.20,1.42
4095,47,1.840,18.405,-0.06,-0.39
4096,82,1.107,11.069,-0.60,-0.73
4097,89,1.571,15.705,0.55,0.35
4098,85,0.374,3.744,-1.20,0.43
4099,54,1.960,19.599,0.02,-0.20
4100,40,1.172,11.724,0.29,-0.86
4101,11,1.577,15.770,-0.63,0.16
4102,4,0.941,9.414,-0.19,1.01
4103,65,1.791,17.906,0.25,0.38
4104,95,1.855,18.550,-0.01,-0.38
4105,29,1.110,11.100,-0.93,-0.15
4106,36,1.567,15.673,0.04,-0.66
4107,95,1.396,13.965,0.26,-0.73
4108,46,1.845,18.448,0.32,0.23
4109,43,0.971,9.706,-0.97,0.30
4110,16,1.542,15.425,-0.11,-0.67
4111,60,1.461,14.614,-0.46,0.57
4112,33,1.450,14.501,-0.37,-0.64
4113,99,0.423,4.233,-1.03,-0.72
4114,79,1.613,16.133,0.45,-0.43
4115,49,-1.198,-11.981,0.29,1.76
4116,79,1.954,19.541,0.14,-0.16
4117,87,1.971,19.708,0.17,-0.02
4118,78,-0.647,-6.466,-1.37,0.87
4119,12,1.452,14.515,-0.47,-0.57
4120,14,1.757,17.566,-0.19,-0.45
4121,86,1.227,12.274,-0.78,-0.41
4122,50,1.495,14.949,0.66,-0.25
4123,79,1.511,15.107,-0.13,-0.69
4124,30,1.027,10.268,-0.83,0.54
4125,60,1.901,19.009,0.29,-0.13
4126,92,1.430,14.301,-0.73,0.20
4127,97,1.148,11.480,-0.09,-0.92
4128,7,1.751,17.506,-0.23,-0.45
4129,29,1.246,12.460,-0.32,0.81
4130,45,0.613,6.133,0.52,1.06
4131,63,-1.619,-16.193,-1.81,0.57
4132,1,1.203,12.031,-0.35,-0.82
4133,13,0.947,9.465,0.37,-0.96
4134,78,0.399,3.989,-1.27,-0.01
4135,53,1.391,13.909,0.73,-0.28
4136,76,1.650,16.503,-0.57,-0.16
4137,85,1.096,10.961,0.79,0.53
4138,48,1.904,19.044,0.31,0.02
4139,62,1.949,19.492,-0.04,0.22
4140,46,1.970,19.699,0.01,0.17
4141,55,-0.589,-5.888,-1.41,0.77
4142,63,1.992,19.920,0.08,-0.04
4143,25,1.868,18.675,-0.36,-0.01
4144,8,1.085,10.848,-0.82,0.49
4145,99,1.952,19.515,0.22,0.04
4146,17,1.898,18.976,0.31,-0.07
4147,78,1.859,18.593,0.26,-0.27
4148,77,1.631,16.314,0.28,-0.54
4149,25,1.725,17.248,0.45,-0.26
4150,52,1.352,13.522,-0.27,-0.76
4151,11,-0.450,-4.497,-0.85,1.31
4152,46,-0.251,-2.505,-1.13,0.99
4153,5,1.140,11.400,0.28,0.88
4154,28,0.210,2.097,0.64,-1.17
4155,37,0.274,2.738,-0.87,-0.98
4156,68,1.549,15.488,0.56,-0.37
4157,59,1.873,18.733,-0.36,0.01
4158,71,0.071,0.714,-1.21,-0.68
4159,80,1.801,18.014,0.25,-0.37
4160,85,1.778,17.778,0.14,0.45
4161,90,-2.152,-21.521,-0.54,1.96
4162,44,1.410,14.101,0.75,0.18
4163,66,1.876,18.761,0.18,-0.30
4164,96,1.871,18.714,-0.14,-0.33
4165,9,1.713,17.128,0.03,-0.54
4166,65,1.849,18.485,0.03,-0.39
4167,75,1.729,17.290,-0.01,-0.52
4168,41,-0.907,-9.070,-0.94,-1.42
4169,80,0.424,4.242,1.06,0.67
4170,90,0.734,7.335,0.37,-1.06
4171,30,1.262,12.616,0.79,0.33
4172,2,-0.205,-2.053,-0.72,1.30
4173,37,1.272,12.716,-0.85,-0.00
4174,91,1.859,18.586,0.29,-0.24
4175,93,1.356,13.561,0.68,-0.42
4176,93,1.833,18.330,-0.08,0.40
4177,40,1.502,15.020,-0.59,-0.38
4178,85,0.389,3.887,-0.34,-1.22
4179,17,-0.224,-2.236,1.09,-1.02
4180,12,1.614,16.141,0.60,-0.15
4181,73,1.441,14.411,-0.72,0.19
4182,8,0.726,7.257,0.66,0.92
4183,86,1.928,19.284,-0.20,-0.17
4184,37,1.506,15.057,-0.70,0.10
4185,78,-0.426,-4.259,-0.39,1.51
4186,33,-0.886,-8.865,-1.68,0.24
4187,59,1.968,19.679,0.12,0.14
4188,90,1.036,10.358,0.54,0.82
4189,19,0.673,6.728,-1.15,0.00
4190,29,-0.310,-3.102,-1.51,0.21
4191,86,1.946,19.456,-0.10,0.21
4192,96,2.000,19.996,-0.01,0.02
4193,93,1.837,18.373,0.23,-0.33
4194,89,1.652,16.517,0.38,0.45
4195,92,0.990,9.905,0.09,1.00
4196,17,1.015,10.151,-0.57,0.81
4197,81,-0.524,-5.238,-0.28,-1.56
4198,25,1.716,17.163,-0.50,-0.18
4199,96,1.535,15.350,0.64,-0.23
4200,39,1.518,15.176,-0.05,-0.69
4201,66,1.188,11.876,0.83,-0.36
4202,69,1.892,18.917,-0.18,-0.28
4203,28,1.974,19.738,-0.16,-0.03
4204,40,1.815,18.154,0.43,0.01
4205,65,1.228,12.280,0.81,0.34
4206,85,0.402,4.021,-1.11,-0.61
4207,61,0.108,1.085,1.37,0.12
4208,3,1.849,18.485,0.11,-0.37
4209,40,1.910,19.101,-0.24,0.19
4210,77,0.045,0.452,0.09,1.39
4211,75,1.221,12.206,0.14,0.87
4212,92,-1.603,-16.030,-1.57,1.07
4213,36,1.981,19.814,-0.06,-0.12
4214,81,0.997,9.969,-0.63,0.78
4215,10,1.022,10.221,-0.94,0.30
4216,75,1.171,11.707,0.85,0.32
4217,25,0.757,7.575,0.77,0.80
4218,81,-1.994,-19.942,-1.96,0.37
4219,12,1.818,18.178,0.07,-0.42
4220,60,1.791,17.914,0.31,-0.33
4221,54,1.075,10.754,0.14,0.95
4222,70,1.794,17.945,0.40,0.22
4223,9,0.810,8.105,-0.99,0.45
4224,5,1.230,12.300,0.21,-0.85
4225,42,1.838,18.382,0.38,0.13
4226,84,0.870,8.698,-0.95,-0.47
4227,89,0.633,6.332,-1.15,0.19
4228,87,-0.864,-8.642,-1.20,-1.19
4229,94,1.202,12.025,-0.02,-0.89
4230,45,1.885,18.854,-0.34,0.03
4231,73,1.332,13.317,0.71,0.40
4232,11,1.790,17.900,-0.29,0.35
4233,98,-3.995,-39.946,-2.06,-1.32
4234,32,1.942,19.421,-0.17,0.17
4235,53,0.745,7.445,1.05,0.40
4236,72,1.695,16.949,-0.06,-0.55
4237,82,0.056,0.564,1.36,-0.33
4238,20,0.038,0.381,-1.03,-0.94
4239,33,1.953,19.529,-0.21,0.06
4240,74,1.198,11.977,0.06,0.89
4241,82,1.356,13.558,0.61,0.52
4242,47,1.715,17.153,0.53,0.08
4243,26,0.337,3.366,-0.59,1.14
4244,28,-0.303,-3.030,-0.28,1.49
4245,89,1.140,11.401,-0.49,0.79
4246,62,0.827,8.270,-0.36,-1.02
4247,3,0.511,5.109,-0.21,1.20
4248,47,1.815,18.147,-0.41,0.13
4249,54,1.847,18.468,-0.27,-0.28
4250,64,0.503,5.028,-0.80,0.93
4251,29,-0.785,-7.853,-1.32,1.02
4252,34,1.524,15.240,-0.36,0.59
4253,39,1.161,11.609,0.68,-0.62
4254,71,0.107,1.066,-0.18,-1.36
4255,4,1.937,19.370,0.21,-0.14
4256,36,0.638,6.379,0.47,-1.07
4257,55,1.058,10.578,-0.75,-0.62
4258,41,1.822,18.225,0.42,0.07
4259,14,0.235,2.354,-0.81,-1.05
4260,57,-0.501,-5.012,1.49,0.54
4261,79,1.323,13.225,0.25,-0.78
4262,46,1.541,15.406,-0.68,0.06
4263,79,1.888,18.877,0.30,0.14
4264,20,0.352,3.517,-0.22,1.26
4265,43,1.825,18.251,0.01,-0.42
4266,40,0.678,6.776,1.14,-0.16
4267,55,1.824,18.240,0.30,0.29
4268,17,1.985,19.854,0.07,-0.10
4269,39,0.740,7.397,-0.91,0.65
4270,33,1.202,12.019,-0.39,0.80
4271,4,1.877,18.768,0.23,-0.26
4272,74,1.178,11.785,-0.88,0.21
4273,58,0.293,2.933,-0.72,1.09
4274,19,1.475,14.749,-0.72,-0.11
4275,38,1.482,14.823,-0.28,0.66
4276,43,0.342,3.418,-1.09,0.69
4277,80,1.395,13.946,0.29,-0.72
4278,34,0.876,8.757,-0.93,0.50
4279,76,1.333,13.331,0.79,0.20
4280,23,1.912,19.116,0.09,-0.28
4281,25,1.678,16.783,0.55,0.14
4282,68,1.342,13.418,-0.76,-0.28
4283,24,1.481,14.806,0.67,-0.25
4284,79,0.770,7.703,-0.20,1.09
4285,48,-2.485,-24.846,0.93,-1.90
4286,64,1.229,12.289,0.64,-0.60
4287,43,1.960,19.598,0.18,-0.08
4288,91,1.409,14.090,-0.75,-0.14
4289,75,0.656,6.556,1.16,-0.04
4290,49,1.914,19.143,-0.13,0.26
4291,48,-0.812,-8.119,-1.55,-0.65
4292,79,-0.006,-0.063,-1.07,-0.93
4293,11,1.859,18.592,-0.29,-0.24
4294,99,1.369,13.695,-0.52,0.60
4295,56,-0.361,-3.612,0.07,1.54
4296,67,0.998,9.984,-0.18,-0.99
4297,88,0.776,7.760,-0.98,0.52
4298,56,1.817,18.172,-0.35,-0.24
4299,41,1.545,15.454,-0.28,-0.62
4300,10,1.877,18.775,-0.30,0.18
4301,1,1.615,16.150,0.06,0.62
4302,50,1.790,17.903,0.00,0.46
4303,29,-0.428,-4.283,-1.17,-1.03
4304,98,1.349,13.492,0.68,0.44
4305,51,0.225,2.248,-0.61,1.19
4306,18,-0.161,-1.614,-1.47,-0.02
4307,35,0.330,3.298,0.50,1.19
4308,83,1.868,18.681,-0.14,-0.34
4309,26,0.873,8.730,-0.70,-0.79
4310,9,1.313,13.133,0.82,-0.10
4311,99,1.053,10.533,-0.60,-0.76
4312,51,1.808,18.081,-0.36,0.24
4313,80,1.238,12.384,-0.44,0.75
4314,61,0.738,7.377,-0.97,0.57
4315,74,0.042,0.424,0.97,1.01
4316,61,0.797,7.971,-0.56,0.94
4317,63,1.630,16.301,0.59,0.14
4318,45,0.874,8.739,0.43,-0.97
4319,10,1.593,15.935,0.61,-0.18
4320,51,1.944,19.443,-0.24,0.02
4321,54,0.803,8.026,-0.25,1.07
4322,29,1.500,15.003,-0.07,0.70
4323,19,1.997,19.969,0.06,0.01
4324,90,1.389,13.886,-0.75,-0.22
4325,39,1.636,16.365,-0.11,0.59
4326,97,0.761,7.614,-1.09,0.25
4327,69,1.439,14.386,-0.61,0.43
4328,74,1.107,11.074,-0.77,0.55
4329,59,-0.158,-1.584,0.91,-1.15
4330,42,1.343,13.431,-0.71,-0.40
4331,9,-0.648,-6.481,0.51,1.55
4332,80,1.939,19.386,0.23,0.08
4333,67,1.619,16.186,0.23,-0.57
4334,93,1.690,16.902,-0.53,-0.18
4335,99,1.956,19.556,-0.15,-0.15
4336,39,1.184,11.841,-0.83,-0.36
4337,84,0.768,7.678,-0.82,0.75
4338,60,1.088,10.882,-0.44,0.85
4339,3,1.423,14.231,-0.76,-0.05
4340,52,1.766,17.665,-0.12,-0.47
4341,2,1.123,11.235,-0.91,-0.23
4342,45,0.715,7.147,0.27,-1.10
4343,35,-0.205,-2.053,1.48,-0.05
4344,25,1.760,17.596,-0.48,-0.08
4345,41,1.820,18.204,0.41,-0.12
4346,55,-0.083,-0.828,-0.65,-1.29
4347,0,1.854,18.536,-0.35,-0.15
4348,39,-0.334,-3.338,1.41,0.59
4349,75,1.923,19.228,-0.03,0.28
4350,94,1.220,12.200,0.87,0.17
4351,49,0.728,7.275,-0.97,-0.57
4352,63,1.751,17.513,-0.46,-0.18
4353,51,1.949,19.490,-0.19,-0.13
4354,92,1.620,16.195,0.11,0.61
4355,81,-0.863,-8.628,-0.40,1.64
4356,49,0.072,0.723,0.67,1.22
4357,18,1.713,17.127,-0.25,0.48
4358,46,1.473,14.731,-0.15,0.71
4359,14,1.082,10.819,-0.96,0.05
4360,88,1.539,15.390,-0.42,0.53
4361,16,1.712,17.115,0.51,0.18
4362,77,1.919,19.190,-0.23,-0.17
4363,17,1.903,19.032,-0.15,-0.27
4364,61,1.979,19.789,0.14,-0.05
4365,90,1.605,16.049,-0.05,0.63
4366,33,1.726,17.260,0.29,0.44
4367,4,1.802,18.020,0.40,0.20
4368,37,1.662,16.617,-0.23,-0.53
4369,56,1.908,19.082,0.27,0.15
4370,95,1.794,17.937,0.02,-0.45
4371,22,0.764,7.644,-0.12,-1.11
4372,63,1.344,13.439,0.42,-0.69
4373,64,1.906,19.061,-0.27,0.14
4374,82,1.435,14.346,-0.74,-0.12
4375,48,-0.019,-0.193,0.67,-1.25
4376,79,1.590,15.901,-0.24,-0.59
4377,13,1.914,19.135,0.14,-0.26
4378,54,1.693,16.932,0.52,-0.18
4379,91,1.520,15.202,0.24,0.65
4380,79,1.776,17.760,-0.37,0.29
4381,87,1.473,14.734,-0.73,0.02
4382,92,1.039,10.391,0.52,0.83
4383,84,1.795,17.950,-0.35,-0.28
4384,25,1.909,19.086,0.03,-0.30
4385,29,1.916,19.155,-0.28,0.07
4386,11,0.286,2.856,-1.15,-0.63
4387,91,1.358,13.580,0.73,0.32
4388,42,0.937,9.374,1.03,-0.07
4389,74,1.813,18.130,0.00,0.43
4390,29,1.417,14.175,-0.76,-0.08
4391,42,1.781,17.810,-0.42,-0.21
4392,68,1.588,15.884,0.60,0.22
4393,17,1.985,19.852,0.10,0.08
4394,78,1.944,19.438,0.23,0.07
4395,12,0.740,7.403,-0.50,1.01
4396,79,1.192,11.922,0.65,0.62
4397,93,1.514,15.139,0.69,0.07
4398,80,1.138,11.376,0.63,0.68
4399,43,-0.415,-4.151,1.13,-1.06
4400,88,1.122,11.224,0.28,-0.89
4401,1,0.833,8.331,-0.93,0.55
4402,97,0.930,9.305,-1.02,0.15
4403,28,0.494,4.936,1.03,0.67
4404,15,1.414,14.137,-0.76,0.04
4405,93,-0.053,-0.526,0.90,-1.12
4406,45,0.307,3.067,0.91,-0.93
4407,96,0.660,6.595,-1.07,-0.44
4408,50,1.641,16.410,-0.46,-0.39
4409,1,1.475,14.746,-0.22,0.69
4410,29,-0.765,-7.648,1.55,-0.61
4411,38,1.993,19.931,0.07,-0.04
4412,11,1.110,11.101,0.28,-0.90
4413,61,0.273,2.730,1.25,-0.41
4414,68,1.641,16.414,0.56,0.20
4415,11,1.050,10.495,-0.92,0.31
4416,73,-1.168,-11.682,0.75,-1.61
4417,35,0.478,4.785,-1.15,-0.43
4418,83,1.837,18.375,0.40,-0.03
4419,76,1.536,15.361,0.04,0.68
4420,14,1.707,17.072,-0.02,0.54
4421,40,1.886,18.861,-0.33,0.05
4422,5,1.711,17.105,-0.48,0.23
4423,50,1.332,13.318,-0.40,0.71
4424,77,1.690,16.905,-0.55,0.04
4425,89,-0.383,-3.829,0.87,-1.27
4426,26,1.822,18.221,0.36,0.21
4427,19,0.358,3.578,1.05,-0.73
4428,28,1.686,16.855,-0.32,-0.46
4429,15,0.784,7.841,-1.04,-0.38
4430,33,1.902,19.020,0.18,0.26
4431,1,1.469,14.691,0.12,0.72
4432,87,1.817,18.165,0.01,-0.43
4433,34,1.931,19.307,0.05,-0.26
4434,53,0.612,6.123,-0.59,1.02
4435,67,1.559,15.589,-0.26,-0.61
4436,57,0.810,8.102,0.28,1.05
4437,40,1.936,19.362,0.08,0.24
4438,47,1.547,15.471,-0.11,0.66
4439,88,1.882,18.823,0.23,-0.25
4440,14,0.936,9.357,1.01,-0.23
4441,91,1.270,12.699,-0.53,0.67
